,business_id,latitude,longitude,review_count,stars,is_open,pos_reviews
17967,8-2Nn0o6ORc8Ep9oHZ9zjw,43.68842,-79.39351,35,3.0,1,24
17968,ZoYr00WOaArey056Nxix1w,43.7307328,-79.4186065,9,3.0,1,7
17969,MQwYaX3IIEbuF1Le6x_G3A,43.7585005582,-79.4661759585,9,2.5,1,5
17970,IxDYVpjEeCxZ8HsZnthvdw,43.665907,-79.4066932,143,3.5,1,128
17971,SUKs1RfBMczpaHulOsmlmQ,43.6760785,-79.3584529,3,1.5,1,1
17974,plzFeomPpalUbxi-7EcCjg,43.6646941,-79.3548845,3,2.5,1,1
17975,ziEGXxNH55x7CMi0eAouKg,43.6463053,-79.4088793,3,4.0,0,3
17976,45asFhMTFuAUtG_rjPhkkQ,43.6885625843,-79.3939797792,7,3.0,0,5
17978,yEgnxd3aUUgUoG7qJiuDlQ,43.6573002,-79.3838275,47,4.0,0,41
17984,Ix8lpvN9d8Kg_qmtT7WCFQ,43.6437689881,-79.3895975837,4,5.0,1,4
17985,UUT3f05dbse6ar-2Ws5GUA,43.7813122,-79.4157094,5,2.0,0,2
17986,GxxHvymHBJrowNEZG6kNkQ,43.6497138675,-79.4827558566,37,3.5,0,31
17987,un1QSG18sZtO3lSuuHILrg,43.6712445,-79.4646585,15,5.0,1,15
17988,Jn17OhYIWrSlXHI3bpZsLQ,43.7743268,-79.322455,88,3.5,1,68
17989,kn6KOuQXlRxbLhOAluNFpQ,43.67224,-79.414402,29,3.5,1,25
17990,XIRKBWMyW8bC7bZdyoabiQ,43.6771258,-79.3532848,11,5.0,1,11
17992,SHtvOqudT3zlOdCnZjrXzQ,43.6588619,-79.3818484,76,3.0,0,55
17996,SN69A7A6gnjAJiN9wnNWHQ,43.7121568,-79.577508,11,2.0,1,2
17997,vsi_PMRgyFy4_vVfQErtCA,43.6656732,-79.3506888,81,3.0,1,53
17999,buqepzYPSr2wVvRvKCHdTw,43.6368648,-79.4259931,5,4.0,0,4
18001,Tn8O4tv1U-n0PRC8kbJJPg,43.6536857,-79.3986069,186,4.0,1,182
18002,Ai4n7V09AEvMHVbY_6bCoA,43.6264469678,-79.5287147393,3,2.5,1,2
18003,JgaQFKxW-Bnfc7r5EJZhSQ,43.6386597113,-79.3806966,115,2.0,0,58
18005,i1bwc_MLGgOIJ8S0r2uu2w,43.6571142451,-79.3815743923,117,3.5,1,99
18006,VxrvGKfba7rBDNLjc-Wy3A,43.6666765,-79.3857948,173,3.5,1,151
18007,BJ9GwNMo8vIgSuKc6B_mOw,43.6710536,-79.3909546,127,3.0,1,100
18010,xB4NNFPFHYQIyGytHvObgQ,43.6639983,-79.4118548,8,4.5,0,7
18011,Og5H4u0poGiWaWj3UlQRLw,43.6658919,-79.3801537,32,3.5,0,24
18012,606RJZImVKEUcdMUkSL69Q,43.7687378377,-79.4696001336,34,3.5,0,27
18013,FVMsFMfPkzQn7bLXZ8d6aA,43.6653185,-79.4705863,60,4.5,1,59
18014,zV_9MraCltzUgNFdiXq7gg,43.7874349515,-79.2687211186,3,2.5,0,2
18015,jd68ZelBe4SFx7669K2iIA,43.6549077,-79.3808739,9,3.5,1,4
18016,9Ltfy9Hgizai-OT9LoD4HA,43.6461799,-79.4079871,137,3.0,1,102
18019,rU3gQnwoCx_bjDJEsxathA,43.7106419,-79.3988265,67,3.0,0,55
18021,tuikCn2ljRGN5QHZBnjoqA,43.6473609,-79.3811225,32,3.0,0,29
18023,0X255ZLz70dj3QrLWnPE3Q,43.7084777,-79.3905455,83,4.0,1,72
18024,fF5b2RZlpV-RrL1dFKqUng,43.7734425,-79.414276,4,3.0,1,2
18025,49pQN7EwMu_Ct60w8su6_Q,43.6417148967,-79.3757710173,6,3.0,1,4
18028,uGY7N1iKtqAywsTm6EE0fA,43.6466082374,-79.4194673002,3,5.0,1,3
18031,Et9tn7nEpEs043pQVa2HZg,43.6621072,-79.406308,49,3.5,0,39
18032,XZslwZrb6bJGEMyREcxCUg,43.680451,-79.4306917,3,2.5,1,2
18037,VtwFvXkAIIPo-lU21AVTgg,43.655075,-79.414619,6,4.0,0,6
18038,rRoJ2PbxzjCPFHq0jqzXkA,43.6459005824,-79.410067419,20,3.5,0,17
18039,hO4r95n3YTwtKfKfnrDDhw,43.654523,-79.337629,8,2.5,1,1
18043,CCuVSFk1hSVxsBIQRFLRpA,43.76485,-79.28009,10,4.5,0,10
18044,8MbrF7d9ApS1xJ_Weavasw,43.6850953,-79.3161892,9,4.0,1,8
18046,yX4anPCzNGDQ-v8_uug2yg,43.66565,-79.4092064,23,3.0,1,21
18049,2zzRaxhpouEjGaDh9R6meA,43.6465403,-79.406724,9,3.0,0,6
18050,B1D4X72Hgw4DxqTEQWp31Q,43.7707977214,-79.4130886719,63,3.5,1,56
18053,f70Pqf8PWusiNOpsGUi3Vg,43.6609427,-79.4315108,7,4.0,1,7
18054,hITV6BrT2ak7nFHhJ_v11g,43.6552384,-79.4868695,18,4.0,0,16
18055,9bC9-prBs-xp8IIi1g9Cyg,43.7085199,-79.3989279,5,3.0,1,4
18056,rpeFWKGrq9pRB3lvSdl2sA,43.6801624113,-79.3374614418,6,3.0,0,5
18057,yffuJ2zPFan3hB4oOQ4Chw,43.6877675,-79.4387488,18,4.0,1,16
18062,P39yhVb1mR3akLeuSmH97g,43.7792257255,-79.4173240849,57,3.5,1,43
18064,cIX8h9_IrzU_-4TGXGM0fQ,43.661432,-79.339113,67,4.0,1,62
18066,qPBSdI7wW1r975WjZHtTIA,43.6662984,-79.4057874,6,3.5,0,5
18067,ktf_QNZaJ1IvnXrncZCQqw,43.6549815,-79.3865237,66,2.5,1,41
18069,gju80t2hbwvCx6-JExZF3g,43.6721292,-79.3774052,36,4.0,0,31
18072,hJc_-zpf1UmBzTdC-hpYDw,43.7422665734,-79.4348752499,6,3.0,1,4
18073,j_hB9Gt3VMJAbA2JyvyFjw,43.6685826,-79.3857446,286,3.0,1,191
18076,TUMMUJ_W3JqPpfU_D_Hscg,43.786027,-79.2760491,10,4.0,0,10
18077,IArnr62Nug-SgYEjSFn_DA,43.6708347,-79.3937136,33,4.5,1,32
18078,K5dwaEYqQo9aFABraB0o6A,43.774294,-79.3219737,52,4.0,1,47
18079,DeGSNRgk2sAfYbliAa6m2A,43.6343020696,-79.5198344385,4,2.0,1,2
18081,8wen3QWfwUx0Pr4IlXaGVg,43.6762447,-79.3573581,41,3.5,1,36
18082,-smUKwiwkWmz1qWUcgqYsg,43.6514257146,-79.3721591972,34,4.5,1,34
18083,1yKlYyiQxUD8agP6VAhQXw,43.643452,-79.4234321,3,3.5,1,3
18084,WN3NSIJQHfxtjf1kV7snVA,43.6638034,-79.4162716,70,4.5,1,68
18085,qbC4cfz-ShxEGpLS94Mk7Q,43.6626184,-79.404263,35,2.5,0,28
18088,jVDgbdFMTIDcuxF_PUJeKg,43.7779901,-79.3440914,3,3.0,1,3
18089,WdhQvQbGd2HAiZ2UmlcVGA,43.7727485,-79.2804354,45,3.5,1,33
18091,ulsx6XPObL5rEA52EzHb2w,43.6096319295,-79.5472601429,4,5.0,1,4
18093,qEiyiXdSRlpwPvWKB5ftdA,43.6881156,-79.3957507,25,3.5,1,19
18095,n8oJTalfZMLL3ruzz6Yj0g,43.775034,-79.254059,3,4.0,0,3
18096,nTMZSvPMSIofI5RLARFIaA,43.7894818475,-79.4181949273,154,4.0,1,141
18098,xdS3ZpKjRmuDfffArla_-w,43.6647650361,-79.3807879251,10,3.5,0,8
18100,a3cKEh8Ez0im7pLU__BUww,43.6466166,-79.3787611,3,1.0,1,1
18101,PE9-vX72LBR_4SLIbkT9cw,43.6554886,-79.3407664,12,5.0,1,12
18102,uxPTFOMq9srmo54phvy6Xw,43.6559425,-79.4097839,9,3.5,0,8
18104,bMTvOepAgtRpD9nrNEy8zA,43.6710152,-79.392729,79,3.5,0,70
18105,s_Pob8TopJ3htux7mWnMIw,43.754745,-79.3495693,103,3.0,1,59
18106,qIbv9W83eceDWbb24-8Elg,43.6488321,-79.4204173,61,4.5,1,59
18109,F_2ary7MYCwyWuGnN0sgeA,43.6648437,-79.3859297,16,2.0,1,6
18112,O8SQjZ4vXeca968g7w3_8A,43.7847607,-79.2778242,6,3.5,1,5
18113,Yb4gzKy5-3O-YUBg67Lc-Q,43.6381764522,-79.4177805907,3,1.5,1,0
18114,WZ-TpdP9bRm6-_fY0GuMZQ,43.6586279,-79.4414117,5,3.0,0,4
18115,RyDiwx4xD3Lx8sWHx1aFlQ,43.6457027819,-79.4107432752,378,4.0,1,316
18116,j4htyBDNBzrog6A_byqdDw,43.7254358,-79.3127984,29,4.5,1,26
18118,pwhGl5xuPlR1FWnm6YMJlw,43.7714184527,-79.1869141786,20,4.5,0,20
18119,FCMRBcvrwN01eT6WRaTC6A,43.6394076329,-79.4208196352,167,3.5,1,143
18120,CjxTTAuty_5FASUFarKniQ,43.672531,-79.321701,10,2.0,1,4
18122,avWdG3ovY1HRWo_ktTrAng,43.7381321739,-79.4344015047,18,3.0,1,15
18123,Yu6KH1rZRsZNzjpKimWmgQ,43.6480131,-79.3931822,15,2.5,0,11
18124,aY2NXhrFompJLNTefo9kEw,43.6692026231,-79.4689646151,27,4.5,0,24
18125,jJRoJPnRJFvsjZ3Pylhx7Q,43.6482347,-79.3795255,3,1.5,0,2
18127,165eSyTOWmpfDfWDXo4f6A,43.6508897483,-79.3691753876,41,3.5,1,33
18129,DB6p10pbUuAsbEIYOMB9kQ,43.6557142,-79.384236,4,2.5,1,2
18130,mE3010GXPMYSckSZ5LnWIw,43.7512432,-79.2645489,3,5.0,1,3
18132,XIQZC49qv_75_3sKQApSsw,43.7044927,-79.4070672,27,4.5,1,26
18137,dg3Tv10mdBKR6IAVuNV-nQ,43.6631962,-79.3835684,3,2.0,0,0
18142,9Boahjn3QxlZnP2Aw_V1Rg,43.6735754912,-79.3963050842,71,4.0,0,62
18143,Nri8ZIsZGGdel0PBRIm6tw,43.6397703,-79.3783875,44,3.0,1,33
18145,OqWno48bQEYMCUxnMTSa6A,43.6828587,-79.4211271,5,3.5,1,4
18146,teJGD4-WA48THdDBYakjQQ,43.6826116,-79.3277678,6,4.5,1,6
18147,GgOpPt5p9As4gC1scy6uuQ,43.6669872,-79.3452521,33,3.5,0,31
18149,j-u1rC9zRW6D7oiK89QpQA,43.6637562,-79.4181861,10,2.5,1,4
18150,Cx5oz2bHHa62W248CR1B4w,43.6744014,-79.4315547,19,4.0,0,18
18153,tpoSNhUvEUBNMpcuP331mg,43.6364773953,-79.4369736015,63,3.5,1,51
18160,X-jY75pXPS-qFp8gRBPaqw,43.7277252,-79.2827479,30,4.0,0,27
18164,H6TD-Kt1rYZBqzxSyidvFg,43.6558592,-79.3934671,8,4.0,0,6
18165,qCntVXh0P6-NVsZS3oJwNg,43.6453197252,-79.3804062903,12,4.0,1,10
18169,txu3znlJJn4KtF6gJKWiFA,43.6841666,-79.4154471,55,3.0,1,34
18170,-ug8U8rDNpW5s_4qCowtzg,43.6637488,-79.3288863,38,4.5,1,38
18171,ZBSha-zoPLias7wCQ0ZyVw,43.7295029,-79.4035613,26,2.5,1,15
18175,O0BkJmuo4NesOjQKXrObjg,43.6017648,-79.5011622,14,4.0,0,14
18177,7V04I3gdlVVis8kVrmWfrw,43.7288534,-79.4315987,14,4.5,1,14
18178,9rvHyIYuQdVbqglQ9EYZQQ,43.6514280243,-79.3841546981,6,4.0,1,6
18180,e_buB_IRLmm74kFQSYQ64Q,43.6585732,-79.3956818,22,3.0,0,17
18181,4IZsGR2mSg7jiCKKZ6VZkQ,43.6690283,-79.3850912,23,3.0,0,20
18182,ZVJThf69z1Fu-CYm69_xDA,43.6501893,-79.3890512,7,3.5,0,6
18183,_vZ7bHaGCjllogiZ7RH17w,43.7676848778,-79.3855388837,171,3.0,0,124
18187,Vn5q_KflKkND6rGYohqkxQ,43.7020158,-79.4528109,17,4.5,1,16
18189,u52e293PTvt6w1NG5JrVWw,43.6481952,-79.4496177,3,4.5,1,3
18190,4DLsC4BTUoEqFGusetQVlQ,43.6475853662,-79.3903893379,384,3.5,1,293
18192,s-YJpfR-LFRnH7qYVFuJuw,43.6502718,-79.3890842,293,3.5,1,260
18195,XS80QAi1aYKK5v1zmKlkwA,43.6827471,-79.3922553,29,3.5,1,23
18196,TzNdrQx_7sfvJbXPxBfiuw,43.7441494,-79.297816,7,3.5,1,7
18198,4xBh236YALYMAnAhHcPuMQ,43.6778704,-79.4427337,3,2.5,1,1
18199,jqUiYSsIHS6Jc1sSsg9d6w,43.6648411,-79.4553996,5,2.5,0,4
18200,uIPCRKIuq4aSVmsWgAa6tA,43.6669673,-79.4033819,6,3.5,1,6
18201,marrqbEXmEgyY90Or2vqKw,43.6642577,-79.4685428,30,2.5,1,15
18206,uqbBs0kGXNNtsD2Ql71xlA,43.6468003,-79.4036574,7,4.0,0,7
18207,ibdDUzp6PK6_p4xJS3Xotg,43.6554098,-79.3863756,6,3.0,1,3
18208,nT16Y6AsJDwEpUB1JICKzg,43.6487301,-79.3715409,564,4.5,1,553
18210,4U9hnKTGidPKOSu_28m9dA,43.6381212285,-79.41900298,28,4.0,1,26
18211,cbxyYUsJMWk1oEgzfoJ28A,43.6547935,-79.4213405,7,3.0,0,5
18212,I57O9xjahLTtx22El93f4g,43.654787,-79.4021369,5,4.0,0,5
18213,z-jCKs0SWFwIciwpVqOshQ,43.705988,-79.3890555,3,4.5,1,3
18216,rDY-L_Jk2e3yHJn_jko69g,43.654349474,-79.422279446,29,4.0,1,29
18217,D55S2yK1sheOVQwZyCMDQg,43.6554187,-79.4565051,27,3.0,0,23
18221,cGW6Q5_r4Y6jtARRCXnx6w,43.6676544,-79.4420863,5,4.0,1,5
18222,3jNJMmPNWl6SQD_98fz-bQ,43.7791879,-79.4169434,8,2.0,1,2
18223,pkPNWdjzIcXWiMJ2krStIQ,43.6174652414,-79.5385245234,20,2.5,1,10
18225,bmDUty0odSexELXaEG4ELA,43.6537285,-79.361018,66,3.5,0,57
18227,N4AIlY5runouWKCMurrnvQ,43.6600063,-79.4173726,54,4.5,1,54
18228,wJtVC0oGIGMP_vNhPMv5vg,43.6467521624,-79.3839578007,3,3.5,1,3
18230,swM_9CXxkvxEk3fDkjA6PQ,43.6549077,-79.3808739,49,4.0,1,45
18233,2KobncrhJwt__8XdinXG2w,43.6552179459,-79.4507693837,3,4.0,1,3
18236,DBmpoOJubrYfyIpswyql7w,43.6681878599,-79.3862028793,26,3.0,1,19
18238,rP96D-VPC1Tbu50VQ6Y97w,43.6804951,-79.337695,6,4.0,0,6
18243,r_A7uy6FUXxDDD0g7wXMSg,43.647337,-79.5304708,8,4.5,1,8
18244,mLDpnm8UQRVNXmQa1u1-Uw,43.7387946,-79.565989,3,4.5,0,3
18246,82uTKEiIW8yqTPZFEfP1Xg,43.78373,-79.2877035,14,2.5,1,12
18248,e1jI2-vU1fd4UKpyogtxuA,43.6653111,-79.4697073,12,4.0,1,12
18249,mAyxJYQ4YcY0R7Crw4tSMA,43.792427,-79.2498596,12,4.0,1,11
18250,xpxG0nNgzITjPaPwBieKtA,43.7015350897,-79.3872093555,37,3.0,1,26
18251,PXN0l42g6IWp18NGJ7yn5w,43.6463276,-79.3901316,194,3.5,1,173
18252,jxc3XS6v7J-_WHgYuaJ_cA,43.727571,-79.4025787,50,3.0,0,40
18253,DNZpkY2N9KrR0fHvRwDx0Q,43.6885028,-79.2882397,19,2.5,1,11
18254,PKNzQKJrl5328yWidZbzpw,43.708324,-79.3927485,51,3.5,0,40
18255,yj7F2Iu_yMN6c-zDIMNWig,43.6477038513,-79.3770495057,89,2.5,0,55
18257,jD4N1xRFZrcSxAfoKEqd6A,43.6658935,-79.3810051,6,4.5,0,6
18260,5kwulanxcVcU3v7_8BTehw,43.6473208,-79.4023734,28,4.0,0,26
18263,95A_eit7YDcEtM7zPO9yHQ,43.6782538,-79.3491033,8,4.0,0,8
18264,ZobB_ZrgLrxwikCNA6Txxw,43.6653934,-79.352591,3,3.5,1,2
18265,X3UyZfplYAXdSJpWPaxUIA,43.7385323,-79.539985,14,4.5,1,14
18268,xyCDuLRuVRH5HBMzVEuYrw,43.6710978,-79.386063,3,3.5,1,2
18269,Bo53nDtkmu0gAWraONir1A,43.6676445409,-79.4005929661,154,3.0,1,117
18270,zpwl8rQBGrO1XkP1CYBtvg,43.7299253751,-79.2910831712,61,3.5,1,49
18271,uXzHDmzG5mTcjP7IctinKQ,43.6771367,-79.3529471,76,4.0,1,66
18273,eRlqiS7yhs7zIsnPLFWFQQ,43.6808633,-79.4292933,13,3.0,0,13
18274,ioEdisf6TTCoUbfQDnUCjA,43.6512641,-79.4753219,15,2.5,0,7
18278,KxHDiCOhHWQu_VOw8DMfJA,43.6651879,-79.4650863,158,4.5,1,150
18279,wGCS-2FkRrBRpoA2keXP-A,43.8317208,-79.2663275,7,3.5,0,7
18285,_dehSQdPidJmYnmo2ya7JQ,43.6634875,-79.3411679,3,4.0,0,3
18288,DeTMviibHPLtq4WZ4UN0Sw,43.6877214073,-79.304659812,13,4.5,1,13
18289,gCbS0X8w7vZ9CLWvMNXocA,43.6700941,-79.3920355,53,4.0,1,51
18290,MjsZIPXYhaMvo7jumJBW0A,43.6486658,-79.4207925,11,3.5,1,8
18292,q_TUankOApFUPDNQIDmI9w,43.6738449,-79.4117562,6,3.0,0,5
18293,NEm4y5UghujKc9FkmPkb2Q,43.6488138,-79.4204931,3,3.5,0,3
18294,YojRZpHUVfylL4H6VQ-wVg,43.7026700918,-79.5038488,4,4.0,1,3
18297,yqgWE0Ux-vcCHMrp6J2OFQ,43.6752007,-79.40636,22,4.5,1,21
18301,ByAj0FqbFYQhkZYboEnfFg,43.659812,-79.3663088,6,3.0,1,3
18302,9HWdRtNS0q4_UkEvL14IfA,43.6525566,-79.398991,211,3.5,1,164
18307,EvsHlX_KPQjfVHRHT6UXZg,43.6533422,-79.398332,3,4.5,0,3
18310,iJCI80Nwp514xIqBOgjhCA,43.6738449,-79.4117249,186,4.0,1,169
18311,fAcuYRDbVPktVgb7zjuKLQ,43.6682234,-79.3817049,41,4.0,1,37
18313,NXpvhD0NRrk4Tx1AOhpZ8A,43.7862701416,-79.4735412598,17,2.5,1,9
18314,SLD5QYRCOgP2UDscLyrcaw,43.6446857,-79.4164747,15,3.0,0,10
18315,YacxbXstfITuEDmlQIjyVg,43.6448944,-79.3861668,83,3.5,0,68
18324,hDy-uY7Vy_TZdGBzw59lhA,43.6481305,-79.4002902,480,4.0,1,439
18329,2OFWvbHVwvnva7GxP4wHQg,43.6619057,-79.4265158,32,4.0,0,29
18331,J9BmILDpV1Pr3GKU9XhjTQ,43.6502008,-79.3888945,390,3.5,1,338
18333,H_xtDKsVhAGTAdMguD5LtQ,43.7353973,-79.2516124,27,4.5,1,26
18334,3vxrpKDG7KKtwXD9U4tWLg,43.6382063,-79.4296423,13,3.5,1,6
18336,ZYhCseaRsWy_zC6xOaZX8Q,43.7278526,-79.4031318,3,1.5,1,1
18337,ug_NBv4W_5fZf3hi2h2U_w,43.6625454,-79.3348208,65,3.5,1,56
18340,Q2KN94tNrtldyr_1flHPdQ,43.7763175,-79.3185249,79,4.0,1,69
18342,W-rtsGVJBl5C-HkCyQYH0w,43.7048569,-79.4082264,14,3.0,0,9
18343,-t2b2DaLhrb2-Ngv8Tvw9w,43.7005834,-79.396869,33,3.5,0,27
18344,cFyXbPxTAwKRlIqe-XLMcw,43.729286,-79.40309,285,4.0,1,267
18346,ebCjCmlO_M8ZFfyDr-s3hQ,43.6548674919,-79.4002734254,42,3.5,1,41
18349,IuahnLr9Hk3KDHXnRxDRFQ,43.6533856,-79.4059423,5,2.0,1,2
18351,5gQhXemXe_dJX3eMRpyfNQ,43.785886,-79.2761558,18,2.5,0,13
18352,wffN4optBUAy4LVOOPZN7g,43.6485461,-79.52892,21,3.5,0,17
18353,6IP_D4rzeuSwDcYcX2JfEg,43.8278563,-79.2877916,30,3.0,1,21
18355,iCtMVLywXMzCQAfMKRSUyg,43.6619759,-79.3669642,3,4.0,0,3
18356,8YpjCNG6tiDLCJsm53-xZQ,43.77529,-79.346936,5,3.0,1,5
18357,hRoGCR5hoPOtIJWXE_BB9A,43.7001131,-79.4283893,3,3.0,0,2
18358,DPA9MQKkCqT0qnevsG740A,43.6563457538,-79.3768616786,288,4.0,0,275
18362,B9AHWTeEuC2s3jOawidKkA,43.7062833,-79.3756412,36,4.0,1,33
18363,_ESPB65ASmY9hBHflX2fnA,43.791241,-79.4481321,23,3.5,1,21
18364,GPFfDayKFotxiSxf0T3FBA,43.6505004,-79.371493,14,2.0,0,7
18367,0LsH3PYy7aemkjgQTI2MVQ,43.7748786,-79.4132928,25,3.0,0,22
18371,jV1bWfnXOxMN1qnQXWzWsQ,43.7080052374,-79.4432153731,3,2.0,1,1
18377,7LaPqsVt7KMiEz8awtbR9w,43.6430513,-79.4253981,13,3.0,0,11
18378,61GK4EGXBd4uha_2unicNw,43.6813132,-79.4283861,13,3.0,0,8
18380,EhvluP_Ion-TmdUpk4OgeA,43.6544965,-79.4021807,29,3.5,0,20
18381,bSQFQDSwfahDHAqO4s0anA,43.6605265798,-79.4437399507,9,4.5,0,9
18382,GHUHWAaVjKDn74r50EKKMA,43.6458593,-79.3927528,179,3.0,1,149
18384,52M-iwLEc185itv2BiuKmA,43.7993399484,-79.3066468835,20,3.0,0,14
18385,2TpwdhlF-A-I3AqnyyaWkA,43.7574105996,-79.2387796193,8,4.0,1,7
18386,O3AU1lJmNYgm1FWipLnA4g,43.6690382,-79.4129769,19,2.0,1,3
18387,7cMnc_zSPenfSQa9_199CA,43.6621055,-79.4249966,141,4.0,1,126
18389,TcHDo5zgp2n4k9tkO4EvuQ,43.6646432933,-79.4145454466,10,4.0,1,9
18390,HQo5nKrHtbGto-aM_U-6fg,43.7796937736,-79.4150748476,5,2.5,1,3
18391,Xk4Ad-Q5IF4VWNcddKrhLg,43.6604836,-79.3844582,5,2.0,0,3
18394,m7PPpShEdfhtV-7NnPN1Nw,43.7079328,-79.3982691,97,3.0,1,79
18395,_bu71jefpC9JIG1ASNnmAA,43.6477775,-79.401716,9,4.0,0,9
18399,dJll6hGkOCFztZgFKBTUEA,43.6586336,-79.3568687,18,3.0,1,9
18400,_GZWLO_1nI9XyZYPTqI7_A,43.5981565,-79.5186715,18,3.5,1,16
18401,fuukQ0bggEEBKVYn_e3d7Q,43.6449881563,-79.3966241141,32,4.0,1,30
18402,yA9dC3IvoPPex9RB6-G2MA,43.8100979284,-79.291639924,7,3.5,1,7
18404,fB-v-caPf0o3eUkp_2ua2Q,43.8246495955,-79.2490796339,5,3.5,0,4
18406,_cVCzKQGt23KKW1M07Yvkw,43.6448978,-79.415899,55,4.0,1,52
18407,0gOE-DJOhWavRI6qQryGhA,43.6433093,-79.3993786,106,3.5,1,91
18408,u3KvUpdWnl0Jhjhp3pVg5w,43.6804388,-79.3379821,77,4.0,0,65
18410,SYExIal3fh3mS3kpoP9Ixg,43.6727105,-79.2880345,104,4.5,1,101
18412,G2Z-4U6cDsDQvT6v3FzYmA,43.6485436,-79.3938041,197,4.0,1,171
18413,lHF2DU6Fzg8EDL1tTFvuIA,43.6896955191,-79.2958498616,15,3.5,1,14
18414,8C56VCsV9s1AZdO0j-WOYA,43.6582394,-79.4880565,10,4.0,0,10
18416,Erf_MwkL0Gls3tCJvz41-A,43.6876678,-79.3948586,38,4.5,0,34
18417,xMhpJZaj4QT1Soh76-E2CA,43.6006537,-79.5449851,83,4.5,1,75
18418,D_Oa6N0aTUUE0eoAwRHFtg,43.650098,-79.4502209,9,2.0,0,5
18420,rO77pOx3oQdzAhxFgxwyHQ,43.66659,-79.3691,18,4.5,0,18
18421,mEEZ18Qh97oa3hyPF62_aA,43.657717553,-79.4017914679,8,3.5,0,7
18423,PHUePqpPSSEeD73SuNexLg,43.6381221,-79.4181561,16,3.0,1,10
18424,_G0D8aHqgtU_URReXF0Stg,43.7803091514,-79.2991375941,12,4.5,0,11
18425,B-XT_Mf8yDJW9j6RZY3nvw,43.6555505,-79.402899,132,4.0,1,123
18426,30wRyFfMr2A-ENybKUeITg,43.6497421,-79.3767547,6,4.0,1,6
18428,IYO3ngRTiHyvVyMdzyb26A,43.6789584,-79.3440418,25,3.5,0,23
18431,GdtufwkV4ctdhPsmb3ZCLA,43.6647644043,-79.4136657715,3,4.5,0,3
18432,OIB6OB9cgNMh_Q5y5pSKHw,43.6469359,-79.4060298,32,3.5,0,26
18433,Qqm3yVcqTbC1IOKu0TG2nQ,43.6667864,-79.3851655,159,3.5,1,145
18434,_T7f2wUgNlJqxsR-cR89SQ,43.6814114,-79.4002503,293,4.5,1,283
18435,VA95qAV2PRH9gtTi2Vfv4Q,43.6710199,-79.3910854,331,4.0,1,298
18436,M_w6EsZT4IrfA4jxpCrdoQ,43.6732949032,-79.2836157081,31,4.5,1,30
18438,-chZVp8Xmr8jwQ1KfIumGg,43.725369,-79.2320003,4,3.5,1,3
18443,85atsQTkgBz5tl_F2M4ZtA,43.6582697,-79.4424952,6,3.0,1,3
18444,cylWGC6sPQbSXa1IiP-_Dw,43.7339919,-79.4194528,31,3.5,1,27
18445,qeAiqiHROF-jZJDKX7v0Gg,43.6491361,-79.4206948,109,3.5,0,99
18448,0gj8bpTF6I6T_C5xyBUafw,43.8139148,-79.2915342,5,3.0,1,3
18451,lGhCcVyJFJxZeA78m7eVgw,43.6446704,-79.5227111,35,3.0,0,32
18453,dlRniTYT0smOndCAaUBPxw,43.6408123024,-79.3759244988,5,2.0,1,2
18455,zfUQa2aPEoPjWLkvCfDhtg,43.70361,-79.3979,34,3.0,0,23
18457,gU91tpq-gtMMwMfvGBlpYA,43.7060902,-79.3985366,7,2.5,1,6
18458,DQRhUU56vjhAJW0ZF1LLcg,43.654708,-79.3917,196,3.5,1,165
18461,kHKGaaK4yAOT1End-XS65g,43.8054959,-79.288485,4,3.5,1,4
18462,l9QMOv3_RIUteG0wJc82SA,43.7758645,-79.414118,35,3.5,0,34
18463,CaJL4GYQ8Knvg2FZXRkz0w,43.7686131,-79.1852935,11,3.5,1,9
18464,X3zFSrTdOXZ2ZXFLrETyIw,43.7068791,-79.3971796,8,2.5,0,4
18465,svYRwm8unFfkki__lJrR2w,43.658977,-79.4406408,72,3.5,0,59
18466,PPrE3wc9hihGLQOX0Y6nvg,43.6534635,-79.4276819,21,4.0,0,21
18471,kd8v68rmPA5KE9TtBx-4AA,43.7678001,-79.3707991,20,5.0,1,20
18472,3LkVbMWyiz3igac0I5DeyQ,43.7059231,-79.3890182,7,4.5,1,7
18474,sO3OYD81_lG3PsxkYI62sw,43.6663572,-79.4059096,14,2.0,1,5
18475,uCDVOidGLpD-Q7_y82nx2g,43.6625933,-79.423443,65,3.5,0,56
18477,UmzvnOReOttR3-1CStDxjg,43.6631182,-79.310548,82,2.5,0,49
18480,fJAdog4HQMn1AruhiUnX_A,43.6611567,-79.4290468,3,4.5,0,3
18481,wsRHpdgGHAa1B7mgd5sSEQ,43.6479381,-79.3998977,16,3.5,0,16
18488,qeE4XzK6hut5OShMy4wZqA,43.7072487,-79.3980637,27,3.0,0,21
18491,uxM2hXYkS9kr-DiQN2lB5g,43.6461256,-79.4196726,65,3.5,0,59
18494,A-UC_QZwS1_gDB_masfJGA,43.764826,-79.4127798,57,3.0,0,34
18495,JWGY2jP95A_AbmdSs6U28Q,43.7002649708,-79.3970128521,3,5.0,0,3
18496,ym4zQit5BHrOk53lk8dFJg,43.6817191517,-79.4277874113,78,4.5,1,78
18502,KOQF_A4XrRrWYBWl5aSZ7w,43.7219481,-79.3032895,4,3.5,1,3
18505,dqoxe7g7CsnFlRQA9N-2NQ,43.6742731,-79.4109114,59,4.0,1,53
